age,income,account_balance,transaction_count,gender,occupation,region,timestamp
44.5,75106.53,7838.47,10,M,doctor,north,2026-06-13 04:37:58.416996
38.2,51840.1,7995.41,15,M,student,south,2026-06-13 04:37:58.416996
38.1,56005.58,24793.39,11,M,teacher,east,2026-06-13 04:37:58.416996
38.2,48820.72,30408.98,18,M,manager,south,2026-06-13 04:37:58.416996
26.4,72934.16,4151.74,18,F,student,west,2026-06-13 04:37:58.416996
62.9,62051.24,31952.04,15,M,teacher,north,2026-06-13 04:37:58.416996
54.0,44947.27,38467.33,9,M,student,south,2026-06-13 04:37:58.416996
45.1,45773.95,29567.08,9,F,teacher,south,2026-06-13 04:37:58.416996
51.8,54733.37,41834.34,14,M,teacher,south,2026-06-13 04:37:58.416996
51.0,49018.9,26265.64,11,M,manager,south,2026-06-13 04:37:58.416996
30.1,80951.91,26384.4,12,M,teacher,west,2026-06-13 04:37:58.416996
49.6,69547.87,26155.15,9,M,manager,east,2026-06-13 04:37:58.416996
57.2,69510.01,38313.08,14,F,teacher,west,2026-06-13 04:37:58.416996
33.9,59210.51,28451.67,11,M,doctor,south,2026-06-13 04:37:58.416996
23.6,40122.9,15642.96,14,M,manager,east,2026-06-13 04:37:58.416996
28.1,67529.94,27081.18,11,F,engineer,east,2026-06-13 04:37:58.416996
40.8,17232.71,27201.37,8,M,engineer,south,2026-06-14 04:37:58.416996
27.4,58132.99,19451.99,18,F,student,east,2026-06-14 04:37:58.416996
39.9,40381.86,34271.0,10,M,manager,west,2026-06-14 04:37:58.416996
34.1,38995.9,23097.83,14,M,student,north,2026-06-14 04:37:58.416996
42.0,46659.99,30463.44,8,F,teacher,south,2026-06-14 04:37:58.416996
35.9,53489.14,28117.12,15,F,manager,west,2026-06-14 04:37:58.416996
41.6,54578.52,13290.72,14,F,student,south,2026-06-14 04:37:58.416996
49.2,69224.29,10245.4,12,M,teacher,east,2026-06-14 04:37:58.416996
30.5,51870.07,13416.84,11,M,manager,south,2026-06-14 04:37:58.416996
45.4,53168.8,21026.1,13,M,engineer,east,2026-06-14 04:37:58.416996
31.8,29878.97,41098.32,11,F,doctor,east,2026-06-14 04:37:58.416996
41.9,32223.01,21431.06,12,M,teacher,east,2026-06-14 04:37:58.416996
41.0,60167.24,26485.06,13,F,doctor,west,2026-06-14 04:37:58.416996
46.3,66352.03,32476.19,14,F,engineer,north,2026-06-14 04:37:58.416996
44.2,50311.51,17693.76,15,F,teacher,west,2026-06-14 04:37:58.416996
56.9,71793.24,17023.93,11,F,engineer,south,2026-06-14 04:37:58.416996
41.7,29657.95,34618.95,16,F,teacher,east,2026-06-14 04:37:58.416996
34.5,62173.7,28818.04,9,M,teacher,south,2026-06-14 04:37:58.416996
53.2,39668.0,15232.13,14,F,teacher,north,2026-06-14 04:37:58.416996
46.0,38246.5,17051.85,7,M,student,east,2026-06-14 04:37:58.416996
52.6,41231.51,23023.8,15,M,engineer,south,2026-06-14 04:37:58.416996
40.6,53546.22,25955.45,18,F,manager,south,2026-06-14 04:37:58.416996
26.3,62900.14,36927.73,13,M,teacher,north,2026-06-14 04:37:58.416996
68.9,61533.63,28383.94,11,M,engineer,east,2026-06-14 04:37:58.416996
34.8,49771.32,10197.92,11,F,teacher,east,2026-06-14 04:37:58.416996
28.1,66380.81,12564.66,10,M,student,west,2026-06-14 04:37:58.416996
50.6,85361.35,25716.67,12,M,manager,west,2026-06-14 04:37:58.416996
30.7,52850.6,23713.37,13,M,engineer,east,2026-06-14 04:37:58.416996
37.3,56706.32,11872.34,9,F,engineer,south,2026-06-14 04:37:58.416996
43.5,43988.86,34634.76,15,F,manager,south,2026-06-14 04:37:58.416996
40.3,47944.75,-4975.18,13,F,teacher,south,2026-06-14 04:37:58.416996
37.6,77470.25,26027.49,10,F,student,north,2026-06-14 04:37:58.416996
61.1,77655.85,3436.47,18,M,manager,west,2026-06-14 04:37:58.416996
40.7,51380.79,32568.38,16,F,student,west,2026-06-14 04:37:58.416996
31.2,63824.53,18820.12,15,F,engineer,north,2026-06-14 04:37:58.416996
53.7,71568.23,30972.72,13,F,engineer,west,2026-06-14 04:37:58.416996
33.3,46962.69,17308.07,13,M,student,west,2026-06-14 04:37:58.416996
40.7,31493.65,37908.92,9,F,teacher,west,2026-06-14 04:37:58.416996
31.1,67407.56,-389.6,16,F,teacher,south,2026-06-14 04:37:58.416996
44.5,71134.98,32553.88,12,M,manager,south,2026-06-14 04:37:58.416996
42.5,68487.02,14705.82,11,M,teacher,south,2026-06-14 04:37:58.416996
41.7,48265.32,26501.2,6,F,student,south,2026-06-14 04:37:58.416996
43.8,82416.0,27005.08,9,F,student,south,2026-06-14 04:37:58.416996
51.8,60116.77,5290.95,13,M,teacher,north,2026-06-14 04:37:58.416996
50.4,34343.39,33968.98,8,M,engineer,west,2026-06-14 04:37:58.416996
29.5,26270.43,26724.43,8,F,engineer,north,2026-06-14 04:37:58.416996
33.9,49650.5,23403.29,13,M,engineer,east,2026-06-14 04:37:58.416996
53.1,59046.61,26622.14,9,F,engineer,west,2026-06-14 04:37:58.416996
32.6,49816.97,23502.78,8,M,engineer,west,2026-06-14 04:37:58.416996
47.9,90884.12,32016.15,14,M,engineer,east,2026-06-14 04:37:58.416996
52.1,62271.7,16342.93,9,M,doctor,east,2026-06-14 04:37:58.416996
22.3,37483.32,32034.2,11,M,manager,south,2026-06-14 04:37:58.416996
37.1,14133.85,28867.57,16,M,student,south,2026-06-14 04:37:58.416996
51.8,59230.25,19935.79,15,M,engineer,north,2026-06-14 04:37:58.416996
40.2,72801.17,44154.93,15,M,manager,north,2026-06-14 04:37:58.416996
37.1,88547.81,27419.22,10,F,doctor,west,2026-06-14 04:37:58.416996
52.0,51356.59,24340.0,14,F,teacher,south,2026-06-14 04:37:58.416996
55.2,85995.98,28887.53,17,F,manager,north,2026-06-14 04:37:58.416996
33.9,30539.3,20742.79,15,F,engineer,east,2026-06-14 04:37:58.416996
63.2,48809.66,36413.21,11,M,teacher,east,2026-06-14 04:37:58.416996
20.6,36740.85,21743.71,10,M,teacher,south,2026-06-14 04:37:58.416996
23.9,69257.82,31833.14,8,F,engineer,south,2026-06-14 04:37:58.416996
36.5,31580.61,9180.64,9,M,teacher,east,2026-06-14 04:37:58.416996
38.0,62231.49,450.16,6,M,engineer,east,2026-06-14 04:37:58.416996
38.5,32647.07,26831.6,9,M,teacher,east,2026-06-14 04:37:58.416996
35.6,86640.07,17394.32,12,M,engineer,south,2026-06-14 04:37:58.416996
33.3,48263.39,19688.04,18,F,engineer,north,2026-06-14 04:37:58.416996
39.4,61803.39,-6096.84,12,F,teacher,north,2026-06-14 04:37:58.416996
34.9,22802.09,42407.51,11,M,manager,south,2026-06-14 04:37:58.416996
50.2,28093.56,23254.68,14,M,engineer,south,2026-06-14 04:37:58.416996
42.4,41078.86,38014.89,13,F,student,west,2026-06-14 04:37:58.416996
39.3,70309.33,5289.05,15,M,teacher,east,2026-06-14 04:37:58.416996
41.1,66863.63,23183.79,10,F,engineer,east,2026-06-14 04:37:58.416996
55.4,74537.02,26890.23,5,M,engineer,south,2026-06-14 04:37:58.416996
36.2,27824.85,23607.61,7,M,manager,south,2026-06-14 04:37:58.416996
26.7,64123.65,24801.97,17,M,manager,north,2026-06-14 04:37:58.416996
30.3,44921.85,5321.02,13,M,student,north,2026-06-14 04:37:58.416996
39.2,40454.12,25804.14,13,F,engineer,east,2026-06-14 04:37:58.416996
47.8,45329.9,11887.84,14,M,teacher,east,2026-06-14 04:37:58.416996
52.6,52903.58,14587.43,9,F,student,west,2026-06-14 04:37:58.416996
61.8,66898.8,22198.09,10,M,manager,east,2026-06-14 04:37:58.416996
50.9,75210.5,17777.06,9,F,engineer,west,2026-06-14 04:37:58.416996
31.4,64379.3,18466.98,10,M,student,west,2026-06-14 04:37:58.416996
39.6,66398.87,35487.71,12,F,manager,west,2026-06-14 04:37:58.416996
16.0,87814.89,20127.4,17,F,teacher,east,2026-06-14 04:37:58.416996
38.3,67547.32,17237.26,12,M,engineer,south,2026-06-14 04:37:58.416996
34.7,51150.97,20523.75,12,M,teacher,north,2026-06-14 04:37:58.416996
14.2,65459.89,8662.15,11,M,manager,west,2026-06-14 04:37:58.416996
67.3,85737.63,23950.75,8,F,teacher,south,2026-06-14 04:37:58.416996
37.5,39333.51,30662.09,9,F,engineer,north,2026-06-14 04:37:58.416996
16.7,47243.13,25767.8,11,F,engineer,south,2026-06-14 04:37:58.416996
38.7,81102.3,22439.88,15,M,manager,east,2026-06-14 04:37:58.416996
61.8,49771.49,29217.73,7,F,engineer,west,2026-06-14 04:37:58.416996
64.9,68757.21,15350.65,19,M,manager,south,2026-06-14 04:37:58.416996
42.7,78203.57,22470.97,10,F,manager,south,2026-06-14 04:37:58.416996
43.2,32395.23,38779.7,9,F,manager,east,2026-06-15 04:37:58.416996
56.7,47648.39,18471.09,12,M,manager,east,2026-06-15 04:37:58.416996
40.2,76684.41,29294.63,15,F,manager,north,2026-06-15 04:37:58.416996
47.5,52724.32,29594.78,6,M,teacher,west,2026-06-15 04:37:58.416996
52.1,18665.34,12907.87,9,M,teacher,east,2026-06-15 04:37:58.416996
29.1,45820.54,30255.3,8,F,engineer,north,2026-06-15 04:37:58.416996
60.4,69300.32,14717.82,12,F,doctor,north,2026-06-15 04:37:58.416996
31.4,77976.88,27148.75,4,F,engineer,north,2026-06-15 04:37:58.416996
34.4,55915.22,14524.47,18,F,teacher,west,2026-06-15 04:37:58.416996
43.2,63708.07,25372.72,10,M,manager,south,2026-06-15 04:37:58.416996
53.3,48356.92,23550.69,9,M,teacher,south,2026-06-15 04:37:58.416996
50.1,71257.32,23343.26,11,F,doctor,south,2026-06-15 04:37:58.416996
41.4,80653.52,25263.53,16,F,manager,east,2026-06-15 04:37:58.416996
45.4,68827.6,15632.14,9,F,manager,north,2026-06-15 04:37:58.416996
54.9,52873.0,8003.81,16,F,engineer,east,2026-06-15 04:37:58.416996
42.1,62814.0,22979.28,14,M,doctor,south,2026-06-15 04:37:58.416996
32.3,72144.78,35233.52,19,M,teacher,west,2026-06-15 04:37:58.416996
34.8,55498.63,28998.93,6,F,engineer,east,2026-06-15 04:37:58.416996
52.9,69409.52,27366.97,10,F,manager,north,2026-06-15 04:37:58.416996
32.3,61665.56,15869.36,8,M,teacher,north,2026-06-15 04:37:58.416996
23.2,80548.44,24237.89,8,F,manager,south,2026-06-15 04:37:58.416996
38.3,67602.48,12034.05,12,M,doctor,east,2026-06-15 04:37:58.416996
41.1,46025.97,16916.95,8,M,engineer,east,2026-06-15 04:37:58.416996
52.3,80280.89,26285.18,14,M,teacher,west,2026-06-15 04:37:58.416996
24.5,63280.99,200.04,16,F,teacher,north,2026-06-15 04:37:58.416996
46.2,52484.75,42754.48,17,M,engineer,north,2026-06-15 04:37:58.416996
55.8,30627.93,5989.96,13,F,manager,east,2026-06-15 04:37:58.416996
32.2,59164.82,44664.58,13,F,teacher,east,2026-06-15 04:37:58.416996
43.0,88028.0,11933.17,12,F,manager,east,2026-06-15 04:37:58.416996
16.2,5871.23,11814.62,15,M,student,north,2026-06-15 04:37:58.416996
52.5,6585.16,17228.8,21,F,doctor,west,2026-06-15 04:37:58.416996
51.5,68812.11,16726.92,9,M,teacher,south,2026-06-15 04:37:58.416996
41.8,59251.1,14739.86,21,F,manager,south,2026-06-15 04:37:58.416996
26.1,67102.91,17553.16,12,M,teacher,north,2026-06-15 04:37:58.416996
50.0,45525.05,23100.58,7,F,doctor,north,2026-06-15 04:37:58.416996
39.1,16448.01,11230.96,15,F,student,west,2026-06-15 04:37:58.416996
8.6,40024.27,32088.57,12,M,teacher,north,2026-06-15 04:37:58.416996
51.3,83080.1,38946.62,10,F,teacher,south,2026-06-15 04:37:58.416996
56.0,46871.39,-1336.48,6,F,manager,north,2026-06-15 04:37:58.416996
58.1,47027.28,44264.65,17,M,engineer,north,2026-06-15 04:37:58.416996
26.7,7670.8,31270.48,9,F,student,west,2026-06-15 04:37:58.416996
19.0,22519.36,25090.73,11,F,student,west,2026-06-15 04:37:58.416996
37.1,74983.01,15109.22,15,F,doctor,south,2026-06-15 04:37:58.416996
48.2,50330.3,23999.39,10,F,engineer,south,2026-06-15 04:37:58.416996
30.7,72841.63,32769.44,5,F,teacher,west,2026-06-15 04:37:58.416996
22.9,41433.41,53318.96,18,F,teacher,east,2026-06-15 04:37:58.416996
50.7,28579.92,48303.2,11,F,teacher,east,2026-06-15 04:37:58.416996
37.9,50303.38,3656.57,21,F,engineer,east,2026-06-15 04:37:58.416996
49.5,44686.84,19506.15,10,M,teacher,east,2026-06-15 04:37:58.416996
42.2,40004.38,22930.29,11,F,doctor,south,2026-06-15 04:37:58.416996
40.0,40473.83,38122.67,9,F,manager,east,2026-06-15 04:37:58.416996
41.2,52571.11,20993.74,9,M,student,east,2026-06-15 04:37:58.416996
37.7,46151.76,12937.01,12,M,engineer,west,2026-06-15 04:37:58.416996
36.5,38219.17,22645.47,15,M,engineer,south,2026-06-15 04:37:58.416996
28.8,87484.86,17375.98,8,M,engineer,south,2026-06-15 04:37:58.416996
47.8,63243.19,33838.16,11,F,student,south,2026-06-15 04:37:58.416996
57.0,57852.69,50651.1,18,M,teacher,east,2026-06-15 04:37:58.416996
36.0,53802.18,32926.71,13,M,student,east,2026-06-15 04:37:58.416996
64.4,66981.06,33410.23,16,M,student,south,2026-06-15 04:37:58.416996
46.5,64572.82,36827.06,11,M,engineer,east,2026-06-15 04:37:58.416996
45.1,36382.98,27454.49,8,F,teacher,east,2026-06-15 04:37:58.416996
49.9,27419.14,17215.08,11,F,teacher,south,2026-06-15 04:37:58.416996
53.7,14066.48,18397.38,16,M,teacher,south,2026-06-15 04:37:58.416996
36.5,87254.76,35152.03,10,F,teacher,west,2026-06-15 04:37:58.416996
48.7,46984.42,25467.25,11,F,teacher,east,2026-06-15 04:37:58.416996
54.6,65657.07,10212.68,16,M,manager,east,2026-06-15 04:37:58.416996
37.4,58637.1,37709.46,10,F,teacher,west,2026-06-15 04:37:58.416996
42.1,71426.06,12710.62,14,F,teacher,south,2026-06-15 04:37:58.416996
32.8,53838.32,8471.42,12,M,doctor,south,2026-06-15 04:37:58.416996
36.1,31096.56,11477.26,12,F,engineer,south,2026-06-15 04:37:58.416996
37.8,36331.9,25676.64,15,M,teacher,south,2026-06-15 04:37:58.416996
31.1,48686.35,33672.69,23,F,teacher,west,2026-06-15 04:37:58.416996
41.2,26465.14,25056.4,8,F,engineer,north,2026-06-15 04:37:58.416996
46.0,39622.11,15317.71,12,M,manager,south,2026-06-15 04:37:58.416996
47.1,33421.2,12304.89,12,F,manager,north,2026-06-15 04:37:58.416996
32.3,49083.64,31253.45,19,M,engineer,west,2026-06-15 04:37:58.416996
34.7,46071.42,20887.49,15,F,teacher,east,2026-06-15 04:37:58.416996
52.2,57150.67,26092.05,14,M,engineer,east,2026-06-15 04:37:58.416996
34.7,70380.41,20316.75,10,F,engineer,north,2026-06-15 04:37:58.416996
51.9,50632.93,25593.29,10,M,doctor,north,2026-06-15 04:37:58.416996
33.2,27956.62,26682.98,14,M,teacher,west,2026-06-15 04:37:58.416996
46.5,18129.93,51104.49,16,F,engineer,east,2026-06-15 04:37:58.416996
51.0,57921.72,26829.85,10,F,engineer,north,2026-06-15 04:37:58.416996
10.2,43021.01,17351.33,9,F,manager,east,2026-06-15 04:37:58.416996
52.4,52167.5,24107.35,10,M,teacher,south,2026-06-15 04:37:58.416996
57.6,60931.74,10604.4,13,M,student,north,2026-06-15 04:37:58.416996
38.3,80977.19,10498.88,13,F,engineer,east,2026-06-15 04:37:58.416996
46.1,23544.9,36996.12,18,M,engineer,north,2026-06-15 04:37:58.416996
31.9,36775.76,25649.92,18,F,student,west,2026-06-15 04:37:58.416996
46.4,53465.78,35428.1,14,M,doctor,east,2026-06-15 04:37:58.416996
71.5,34476.52,2501.01,11,M,engineer,west,2026-06-15 04:37:58.416996
15.6,28196.99,10293.66,7,F,doctor,south,2026-06-15 04:37:58.416996
36.0,78572.39,25578.74,13,F,teacher,east,2026-06-15 04:37:58.416996
51.6,36136.77,12107.68,20,M,manager,east,2026-06-15 04:37:58.416996
57.1,31434.67,4912.33,14,M,engineer,east,2026-06-15 04:37:58.416996
25.4,34333.31,9053.07,15,M,student,east,2026-06-15 04:37:58.416996
34.3,74547.89,18146.03,12,M,teacher,east,2026-06-15 04:37:58.416996
35.0,42483.13,26957.22,13,M,manager,south,2026-06-15 04:37:58.416996
34.2,30058.91,42581.91,12,M,manager,west,2026-06-15 04:37:58.416996
40.6,39877.09,9368.89,7,F,engineer,south,2026-06-15 04:37:58.416996
24.9,54132.93,9989.22,17,F,student,west,2026-06-15 04:37:58.416996
38.9,71051.88,4588.74,17,M,engineer,west,2026-06-15 04:37:58.416996
30.8,69539.83,28877.37,13,F,engineer,east,2026-06-15 04:37:58.416996
41.2,41000.16,23497.72,12,M,doctor,west,2026-06-15 04:37:58.416996
33.5,45439.77,10422.0,19,M,student,east,2026-06-16 04:37:58.416996
40.0,92851.91,12030.13,12,M,teacher,west,2026-06-16 04:37:58.416996
29.6,72922.32,20512.86,10,M,student,south,2026-06-16 04:37:58.416996
53.4,50467.96,21191.7,9,F,teacher,north,2026-06-16 04:37:58.416996
38.1,13687.26,9523.84,14,F,manager,east,2026-06-16 04:37:58.416996
42.2,46741.08,24126.25,11,M,doctor,south,2026-06-16 04:37:58.416996
40.3,31120.85,5484.92,10,F,engineer,east,2026-06-16 04:37:58.416996
42.1,39471.74,22588.16,9,M,student,north,2026-06-16 04:37:58.416996
42.0,37624.03,19869.07,11,M,engineer,west,2026-06-16 04:37:58.416996
51.7,50838.25,26813.31,10,F,manager,east,2026-06-16 04:37:58.416996
38.6,56255.67,36535.35,18,M,manager,north,2026-06-16 04:37:58.416996
33.4,41831.54,17551.88,12,M,manager,south,2026-06-16 04:37:58.416996
42.5,32001.29,22004.79,8,M,manager,east,2026-06-16 04:37:58.416996
34.6,51779.24,-1768.16,8,F,teacher,west,2026-06-16 04:37:58.416996
41.1,46030.98,45660.65,8,M,doctor,south,2026-06-16 04:37:58.416996
29.4,20844.29,-327.12,9,F,manager,north,2026-06-16 04:37:58.416996
54.6,65936.28,21005.57,10,F,student,west,2026-06-16 04:37:58.416996
32.6,41880.75,-8583.22,7,M,engineer,west,2026-06-16 04:37:58.416996
56.4,50149.86,12092.08,14,F,teacher,north,2026-06-16 04:37:58.416996
41.3,51042.77,42825.37,10,M,teacher,north,2026-06-16 04:37:58.416996
52.3,54722.06,35736.52,7,M,teacher,east,2026-06-16 04:37:58.416996
32.8,57628.78,33820.14,9,F,engineer,east,2026-06-16 04:37:58.416996
18.4,31517.24,19686.97,9,F,engineer,east,2026-06-16 04:37:58.416996
22.2,60622.45,41811.14,14,F,manager,south,2026-06-16 04:37:58.416996
72.0,48805.6,25088.33,9,F,teacher,north,2026-06-16 04:37:58.416996
34.8,74519.97,30278.12,14,M,doctor,east,2026-06-16 04:37:58.416996
55.2,69669.62,53762.91,14,F,student,north,2026-06-16 04:37:58.416996
26.4,78809.73,35083.87,4,M,engineer,south,2026-06-16 04:37:58.416996
44.1,38109.42,21214.51,10,F,teacher,east,2026-06-16 04:37:58.416996
46.2,78159.97,28125.15,18,M,teacher,south,2026-06-16 04:37:58.416996
76.0,56693.34,38849.61,5,M,manager,east,2026-06-16 04:37:58.416996
38.2,67423.38,29469.65,13,M,doctor,east,2026-06-16 04:37:58.416996
33.5,67138.86,31396.75,7,F,teacher,north,2026-06-16 04:37:58.416996
46.2,63262.99,37455.22,12,M,manager,east,2026-06-16 04:37:58.416996
30.9,35411.97,52361.67,19,F,teacher,east,2026-06-16 04:37:58.416996
46.9,72191.45,10782.34,10,F,manager,north,2026-06-16 04:37:58.416996
41.4,61330.21,30424.95,7,F,teacher,east,2026-06-16 04:37:58.416996
33.0,28484.46,27515.04,12,F,student,south,2026-06-16 04:37:58.416996
47.9,46293.75,17371.7,14,F,engineer,north,2026-06-16 04:37:58.416996
43.3,33164.53,14231.41,10,F,engineer,south,2026-06-16 04:37:58.416996
51.1,29328.27,41824.65,12,M,manager,east,2026-06-16 04:37:58.416996
61.8,70359.84,9733.11,9,M,teacher,east,2026-06-16 04:37:58.416996
36.0,28371.28,5091.42,9,M,teacher,north,2026-06-16 04:37:58.416996
37.1,31219.87,15244.17,9,M,manager,west,2026-06-16 04:37:58.416996
25.9,90608.01,617.18,12,F,engineer,south,2026-06-16 04:37:58.416996
48.3,46938.06,11849.42,9,M,engineer,south,2026-06-16 04:37:58.416996
34.3,66837.89,9369.32,13,M,teacher,north,2026-06-16 04:37:58.416996
46.1,75246.97,23032.56,10,F,student,north,2026-06-16 04:37:58.416996
56.0,68935.84,39345.8,16,F,teacher,west,2026-06-16 04:37:58.416996
33.8,57692.31,14928.9,17,M,doctor,east,2026-06-16 04:37:58.416996
36.3,54329.25,32381.22,5,F,engineer,east,2026-06-16 04:37:58.416996
54.2,64676.91,31015.15,14,F,teacher,south,2026-06-16 04:37:58.416996
50.5,50956.07,-4645.66,16,F,teacher,south,2026-06-16 04:37:58.416996
49.2,67507.96,15376.93,14,M,engineer,west,2026-06-16 04:37:58.416996
37.3,50338.74,17487.85,14,F,engineer,south,2026-06-16 04:37:58.416996
24.8,52380.35,26577.49,12,M,teacher,south,2026-06-16 04:37:58.416996
33.5,88871.68,28840.79,8,F,engineer,north,2026-06-16 04:37:58.416996
29.9,46352.98,25969.92,12,F,engineer,south,2026-06-16 04:37:58.416996
49.0,55346.35,11260.08,8,M,manager,east,2026-06-16 04:37:58.416996
45.4,62750.13,14400.16,14,M,manager,south,2026-06-16 04:37:58.416996
34.8,63906.28,3961.09,10,M,teacher,west,2026-06-16 04:37:58.416996
36.9,60271.52,22796.62,12,F,doctor,north,2026-06-16 04:37:58.416996
47.7,32492.98,17593.77,11,M,manager,south,2026-06-16 04:37:58.416996
38.2,57916.78,28392.01,13,M,manager,west,2026-06-16 04:37:58.416996
35.0,59370.92,30362.56,11,F,manager,east,2026-06-16 04:37:58.416996
65.7,75519.28,17994.74,16,F,engineer,east,2026-06-16 04:37:58.416996
35.4,68306.35,25385.18,14,M,engineer,south,2026-06-16 04:37:58.416996
50.0,76705.49,19410.17,14,M,teacher,south,2026-06-16 04:37:58.416996
46.7,36942.3,8638.15,11,M,manager,west,2026-06-16 04:37:58.416996
23.7,37071.63,12398.05,5,M,teacher,east,2026-06-16 04:37:58.416996
33.9,60905.79,-5226.84,11,M,teacher,south,2026-06-16 04:37:58.416996
51.8,75391.34,17251.06,12,F,manager,south,2026-06-16 04:37:58.416996
40.4,51392.19,14877.47,15,M,student,north,2026-06-16 04:37:58.416996
24.4,41674.79,8858.36,11,M,manager,west,2026-06-16 04:37:58.416996
46.7,26173.59,31830.15,12,F,engineer,east,2026-06-16 04:37:58.416996
35.0,61534.53,28315.37,15,M,student,east,2026-06-16 04:37:58.416996
47.2,52967.55,28644.97,10,F,manager,east,2026-06-16 04:37:58.416996
74.3,47188.97,30299.49,9,M,manager,west,2026-06-16 04:37:58.416996
46.6,71293.42,21978.49,13,M,engineer,east,2026-06-16 04:37:58.416996
49.3,53437.7,21855.08,9,F,student,south,2026-06-16 04:37:58.416996
39.0,55015.96,31962.5,13,F,engineer,north,2026-06-16 04:37:58.416996
28.6,71197.73,30007.28,16,F,engineer,east,2026-06-16 04:37:58.416996
54.3,94433.24,34328.99,13,F,engineer,south,2026-06-16 04:37:58.416996
34.7,46999.68,21476.7,12,M,manager,east,2026-06-16 04:37:58.416996
39.2,39227.68,10163.44,8,M,manager,south,2026-06-16 04:37:58.416996
63.5,37196.94,24845.24,10,F,student,north,2026-06-16 04:37:58.416996
37.9,63582.84,15060.97,7,M,teacher,south,2026-06-16 04:37:58.416996
56.6,35370.66,29842.43,15,F,teacher,south,2026-06-16 04:37:58.416996
46.6,48282.0,25453.61,17,M,manager,south,2026-06-16 04:37:58.416996
35.4,49864.96,22617.29,10,M,engineer,south,2026-06-16 04:37:58.416996
46.1,83015.18,17295.68,11,F,teacher,south,2026-06-16 04:37:58.416996
33.4,76471.48,34008.12,8,F,engineer,south,2026-06-16 04:37:58.416996
52.9,27339.13,33086.8,16,F,doctor,west,2026-06-16 04:37:58.416996
57.0,83526.84,15274.14,13,F,manager,north,2026-06-16 04:37:58.416996
42.6,33109.28,7259.4,12,F,engineer,south,2026-06-16 04:37:58.416996
58.1,57885.24,24153.34,16,F,teacher,east,2026-06-16 04:37:58.416996
43.9,39978.22,36230.83,15,F,engineer,west,2026-06-16 04:37:58.416996
53.0,48010.52,6858.53,11,F,manager,south,2026-06-16 04:37:58.416996
77.4,37352.64,27644.35,13,F,doctor,south,2026-06-17 04:37:58.416996
71.7,85159.41,12148.31,23,M,manager,east,2026-06-17 04:37:58.416996
39.8,52478.28,9797.15,7,F,student,south,2026-06-17 04:37:58.416996
45.5,59060.62,33174.21,15,F,student,west,2026-06-17 04:37:58.416996
29.4,35699.03,29804.1,8,F,engineer,south,2026-06-17 04:37:58.416996
51.6,29528.83,20172.51,9,M,doctor,east,2026-06-17 04:37:58.416996
46.7,47005.4,31474.0,12,F,manager,east,2026-06-17 04:37:58.416996
32.7,64386.28,30202.24,19,M,manager,north,2026-06-17 04:37:58.416996
56.2,52813.86,4165.02,12,F,student,south,2026-06-17 04:37:58.416996
38.8,72541.71,23011.26,12,F,teacher,south,2026-06-17 04:37:58.416996
35.7,57235.08,38953.66,12,M,teacher,east,2026-06-17 04:37:58.416996
46.8,55116.37,27685.77,14,M,engineer,west,2026-06-17 04:37:58.416996
36.4,64632.03,-9389.34,11,M,engineer,south,2026-06-17 04:37:58.416996
41.6,56805.39,9152.21,14,M,manager,north,2026-06-17 04:37:58.416996
63.0,71992.53,33949.29,6,M,teacher,east,2026-06-17 04:37:58.416996
34.6,64993.79,15314.02,11,F,manager,south,2026-06-17 04:37:58.416996
50.1,71397.37,35456.07,12,F,engineer,north,2026-06-17 04:37:58.416996
35.0,67896.22,46553.23,9,M,student,west,2026-06-17 04:37:58.416996
30.3,79484.87,19144.63,10,F,student,west,2026-06-17 04:37:58.416996
41.0,69920.81,14585.93,11,F,manager,west,2026-06-17 04:37:58.416996
74.2,86456.72,9926.18,9,M,teacher,south,2026-06-17 04:37:58.416996
51.4,45258.66,31098.92,8,F,engineer,north,2026-06-17 04:37:58.416996
47.5,70026.11,14767.84,8,M,manager,east,2026-06-17 04:37:58.416996
35.7,30147.1,17173.16,12,M,student,south,2026-06-17 04:37:58.416996
37.4,72047.31,8697.15,13,M,doctor,south,2026-06-17 04:37:58.416996
24.2,56016.0,16809.23,17,F,manager,east,2026-06-17 04:37:58.416996
63.5,71862.41,13519.41,7,F,doctor,east,2026-06-17 04:37:58.416996
45.2,85231.2,-1783.8,9,M,manager,east,2026-06-17 04:37:58.416996
44.2,69419.74,11935.9,12,F,doctor,south,2026-06-17 04:37:58.416996
44.4,47570.58,30954.28,12,F,doctor,east,2026-06-17 04:37:58.416996
67.1,35416.5,38187.95,10,M,manager,east,2026-06-17 04:37:58.416996
45.6,64648.2,20719.96,13,F,teacher,north,2026-06-17 04:37:58.416996
39.7,49853.13,22404.34,15,F,student,south,2026-06-17 04:37:58.416996
63.6,66944.78,25431.79,11,F,student,east,2026-06-17 04:37:58.416996
40.4,45878.67,45551.33,15,M,manager,north,2026-06-17 04:37:58.416996
21.7,38269.4,9881.8,11,M,manager,south,2026-06-17 04:37:58.416996
23.7,50648.68,6854.29,10,M,teacher,south,2026-06-17 04:37:58.416996
39.7,64017.14,21380.86,7,M,manager,west,2026-06-17 04:37:58.416996
45.5,57199.58,26730.51,11,M,student,south,2026-06-17 04:37:58.416996
51.9,40364.46,21599.59,18,F,manager,south,2026-06-17 04:37:58.416996
